"Transaction","total","OneItems","TwoItems","ThreeItems","FourItems","CashPay","CreditPay","OnlineWalletPay"
361,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
363,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
364,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
365,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
366,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
367,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
368,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
369,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
370,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
371,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
372,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
373,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
374,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
375,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
376,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
377,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
378,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
379,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
380,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
381,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
382,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
383,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
384,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
385,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
386,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
387,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
388,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
389,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
390,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
391,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
392,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
393,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
394,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
395,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
396,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
397,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
398,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
399,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
400,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
401,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
402,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
403,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
404,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
405,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
406,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
407,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
408,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
409,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
410,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
411,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
412,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
413,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
414,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
415,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
416,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
417,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
418,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
419,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
420,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
421,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
422,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
423,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
424,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
425,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
426,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
427,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
428,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
429,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
430,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
431,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
432,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
433,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
435,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
436,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
437,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
438,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
439,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
440,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
441,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
442,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
443,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
444,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
445,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
446,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
447,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
448,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
449,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
450,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
451,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
452,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
453,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
454,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
455,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
456,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
457,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
458,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
459,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
460,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
461,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
462,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
463,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
464,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
465,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
466,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
467,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
468,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
469,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
470,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
471,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
473,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
474,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
475,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
476,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
477,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
478,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
479,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
480,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
481,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
482,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
483,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
484,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
485,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
486,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
487,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
488,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
489,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
490,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
491,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
492,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
493,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
494,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
495,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
497,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
498,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
499,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
500,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
501,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
502,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
503,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
504,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
505,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
506,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
507,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
508,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
509,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
510,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
511,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
512,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
513,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
514,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
515,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
516,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
517,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
518,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
519,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
520,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
521,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
522,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
523,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
524,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
525,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
526,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
527,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
528,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
529,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
530,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
531,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
532,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
533,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
534,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
535,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
536,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
537,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
538,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
539,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
540,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
541,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
542,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
543,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
544,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
545,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
546,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
547,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
548,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
549,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
550,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
551,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
552,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
553,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
554,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
555,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
556,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
557,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
558,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
559,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
560,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
562,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
563,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
564,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
565,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
566,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
567,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
568,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
569,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
570,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
571,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
572,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
573,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
574,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
575,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
576,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
577,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
578,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
579,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
580,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
581,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
583,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
584,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
585,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
586,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
587,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
588,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
589,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
590,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
591,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
592,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
593,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
594,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
595,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
596,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
597,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
598,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
599,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
600,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
601,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
602,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
603,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
604,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
605,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
606,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
608,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
609,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
610,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
611,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
612,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
613,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
615,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
616,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
617,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
618,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
620,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
621,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
622,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
623,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
624,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
625,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
626,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
627,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
628,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
629,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
630,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
631,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
632,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
633,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
634,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
635,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
636,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
637,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
638,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
639,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
640,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
641,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
642,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
643,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
644,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
645,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
646,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
647,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
648,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
650,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
651,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
652,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
653,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
654,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
655,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
656,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
657,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
658,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
659,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
660,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
661,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
662,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
663,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
664,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
665,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
666,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
667,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
668,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
669,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
670,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
671,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
672,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
673,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
674,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
675,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
676,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
677,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
678,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
680,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
681,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
682,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
683,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
684,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
685,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
686,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
687,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
688,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
689,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
690,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
691,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
692,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
693,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
695,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
696,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
697,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
698,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
699,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
700,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
701,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
702,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
703,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
704,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
705,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
706,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
707,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
708,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
709,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
710,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
711,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
712,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
713,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
714,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
715,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
716,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
717,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
718,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
719,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
720,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
721,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
722,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
723,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
724,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
725,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
726,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
727,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
728,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
729,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
